,itemList
1,sausage,whole milk,semi-finished bread,yogurt
2,whole milk,pastry,salty snack
5172,citrus fruit,other vegetables,yogurt
5173,citrus fruit,soda,whole milk,whipped/sour cream
5174,other vegetables,other vegetables,jam
5175,rolls/buns,other vegetables
5176,whole milk,misc. beverages
5177,pip fruit,cookware,rolls/buns,whole milk
5178,frozen meals,other vegetables,bottled beer
5179,citrus fruit,whipped/sour cream
5180,citrus fruit,hamburger meat
5181,sausage,yogurt
5182,soda,butter
5183,other vegetables,sausage,onions,whole milk,chocolate
5184,onions,grapes,yogurt,tropical fruit,whole milk,salty snack,root vegetables,frozen dessert,whipped/sour cream
5185,sausage,pasta
5186,cream cheese ,yogurt,sugar
5187,whole milk,curd
5188,sausage,curd,meat spreads
5189,butter,whipped/sour cream,decalcifier
5190,sausage,nuts/prunes
5191,waffles,whole milk,condensed milk
5192,canned beer,semi-finished bread
5193,canned beer,newspapers
5194,butter,whole milk
5195,whipped/sour cream,coffee
5196,hamburger meat,rolls/buns,beverages,dessert,whole milk,domestic eggs,yogurt,soda
5197,tropical fruit,margarine
5198,berries,bottled water,napkins
5199,pip fruit,canned vegetables
5200,frankfurter,dessert
5201,whole milk,tropical fruit,margarine
5202,sugar,canned vegetables
5203,canned fish,soda
5204,newspapers,shopping bags
5205,organic sausage,pip fruit,newspapers,whipped/sour cream
5206,tropical fruit,soda,oil
5207,dessert,rolls/buns
5208,yogurt,coffee
5209,citrus fruit,chocolate
5210,canned beer,curd,pastry
5211,whipped/sour cream,pastry
5212,pastry,margarine
5213,napkins,bottled water
5214,ice cream,whole milk,margarine,whole milk
5215,napkins,white bread
5216,bottled beer,tropical fruit,white wine
5217,white bread,pip fruit,domestic eggs
5218,yogurt,other vegetables
5219,whole milk,white bread
5220,root vegetables,red/blush wine
5221,hamburger meat,butter
5222,other vegetables,specialty chocolate
5223,whole milk,soda,bottled water,pastry
5224,meat,yogurt
5225,cream cheese ,chocolate marshmallow,spread cheese,pastry
5226,whipped/sour cream,yogurt
5227,frankfurter,chocolate,pip fruit,margarine,butter,napkins
5228,rolls/buns,yogurt,hard cheese
5229,whole milk,chewing gum
5230,soda,flour,cocoa drinks
5231,pork,tea
5232,beef,yogurt
5233,pip fruit,whole milk
5234,soda,beverages
5235,canned beer,whole milk,other vegetables
5236,sausage,whipped/sour cream
5237,meat,rolls/buns,pastry
5238,root vegetables,salt
5239,curd,root vegetables,dish cleaner
5240,butter,yogurt
5241,root vegetables,chocolate marshmallow
5242,sliced cheese,root vegetables
5243,onions,citrus fruit,frozen vegetables,coffee
5244,curd,rice,other vegetables,canned fish
5245,beverages,shopping bags
5246,sausage,liquor
5247,citrus fruit,brown bread,cat food
5248,onions,citrus fruit,white bread,dessert,shopping bags
5249,ham,rolls/buns,tropical fruit,rolls/buns
5250,sausage,curd,yogurt
5251,other vegetables,rolls/buns
5252,chicken,root vegetables,dish cleaner
5253,citrus fruit,hard cheese,butter,soft cheese
5254,bottled water,berries,other vegetables,rolls/buns
5255,canned beer,other vegetables
5256,chicken,whole milk
5257,herbs,soups
5258,other vegetables,soda,soda,napkins
5259,sausage,hard cheese,bottled beer
5260,whole milk,other vegetables
5261,baking powder,whole milk,rolls/buns
5262,yogurt,salty snack
5263,whole milk,cat food
5264,tropical fruit,other vegetables
5265,bottled water,rolls/buns,domestic eggs
5266,chicken,cling film/bags
5267,newspapers,curd,turkey,curd,misc. beverages,bottled beer
5268,pastry,bottled water
5269,candy,candy
5270,tropical fruit,coffee,softener,soda
5271,ice cream,long life bakery product
5272,yogurt,yogurt,bags
5273,butter milk,fruit/vegetable juice,pastry,margarine
5274,spread cheese,newspapers
5275,sausage,pip fruit
5276,frozen meals,hamburger meat,whole milk,pastry,fruit/vegetable juice
5277,liver loaf,processed cheese
5278,frankfurter,shopping bags
5279,soda,fruit/vegetable juice
5280,frankfurter,frankfurter,hard cheese,frozen potato products,bottled water,shopping bags
5281,chocolate,frankfurter,yogurt,margarine,canned vegetables
5282,bottled beer,shopping bags
5283,other vegetables,UHT-milk
5284,pastry,rolls/buns
5285,abrasive cleaner,citrus fruit,whole milk,long life bakery product
5286,sausage,whole milk
5287,candy,sausage,other vegetables,frozen vegetables
5288,citrus fruit,misc. beverages,misc. beverages
5289,hamburger meat,sausage,tropical fruit,other vegetables,white bread,bottled water,spread cheese,sugar
5290,roll products ,seasonal products
5291,whole milk,ice cream
5292,curd,softener
5293,other vegetables,soda
5294,butter milk,pickled vegetables
5295,rolls/buns,dessert
5296,other vegetables,other vegetables
5297,hamburger meat,white bread
5298,berries,fruit/vegetable juice,cream cheese ,tropical fruit
5299,bottled water,tropical fruit,whipped/sour cream
5300,root vegetables,napkins
5301,bottled water,soda
5302,specialty bar,chewing gum
5303,whole milk,whipped/sour cream
5304,other vegetables,butter,whipped/sour cream
5305,pip fruit,other vegetables
5306,pork,citrus fruit,UHT-milk,dessert
5307,whole milk,soda
5308,other vegetables,domestic eggs,semi-finished bread
5309,whipped/sour cream,UHT-milk,fruit/vegetable juice
5310,yogurt,sugar,margarine
5311,hard cheese,white wine
5312,yogurt,pasta,butter,rolls/buns
5313,pork,pip fruit,whole milk,shopping bags
5314,sausage,pastry
5315,fruit/vegetable juice,specialty bar,root vegetables,sliced cheese,butter,chocolate
5316,pastry,margarine,pastry,pastry
5317,processed cheese,whole milk,soda,domestic eggs
5318,chicken,shopping bags
5319,rolls/buns,newspapers,cereals
5320,whole milk,whole milk
5321,oil,yogurt
5322,whole milk,condensed milk
5323,coffee,frozen fish
5324,whole milk,condensed milk
5325,pip fruit,whole milk
5326,tropical fruit,pickled vegetables
5327,whole milk,brown bread
5328,brandy,domestic eggs
5329,pip fruit,bottled beer,margarine
5330,soda,beef,beef,rolls/buns,shopping bags,chocolate,processed cheese,brown bread,dessert
5331,bottled water,onions,root vegetables,grapes
5332,specialty cheese,other vegetables
5333,frankfurter,beverages,beef,whole milk,other vegetables,rolls/buns,softener,vinegar,white bread
5334,frankfurter,berries
5335,soda,whole milk
5336,beef,pastry
5337,detergent,pet care
5338,soda,coffee,cling film/bags
5339,sausage,dessert
5340,onions,onions
5341,beef,beef,whole milk
5342,bottled beer,whole milk,other vegetables
5343,citrus fruit,cat food
5344,frankfurter,zwieback,other vegetables,liquor,bottled water
5345,butter,margarine
5346,misc. beverages,whole milk
5347,newspapers,bottled water
5348,soda,soda,domestic eggs
5349,root vegetables,white bread,meat spreads
5350,ice cream,napkins
5351,whole milk,butter milk,rubbing alcohol,fruit/vegetable juice
5352,bottled water,soda,nut snack
5353,pork,citrus fruit
5354,tropical fruit,rolls/buns
5355,coffee,bottled beer,shopping bags
5356,packaged fruit/vegetables,whole milk
5357,canned fruit,dog food
5358,bottled water,salty snack,brown bread
5359,tropical fruit,bottled beer,UHT-milk,root vegetables
5360,sausage,whole milk,bottled water
5361,pork,frozen meals
5362,whole milk,whole milk
5363,onions,domestic eggs,long life bakery product,pastry
5364,meat,bottled beer,liquor,waffles
5365,coffee,pip fruit
5366,jam,house keeping products
5367,brown bread,domestic eggs
5368,meat,rolls/buns
5369,whipped/sour cream,candy,butter
5370,root vegetables,nut snack
5371,canned beer,shopping bags,hard cheese
5372,sausage,bottled water,whole milk
5373,canned beer,yogurt
5374,other vegetables,cream cheese 
5375,pastry,pasta
5376,seasonal products,whole milk
5377,sausage,rolls/buns
5378,frankfurter,root vegetables,pastry,napkins,long life bakery product
5379,sausage,soda
5380,sausage,pip fruit,soda,curd,waffles
5381,pip fruit,white wine,white wine
5382,chocolate marshmallow,yogurt,soda
5383,sausage,curd,fruit/vegetable juice
5384,tropical fruit,rolls/buns
5385,berries,curd
5386,pip fruit,pastry
5387,chicken,fruit/vegetable juice
5388,tropical fruit,ice cream
5389,rolls/buns,pork
5390,finished products,margarine,whipped/sour cream
5391,cake bar,whole milk
5392,chicken,tropical fruit
5393,whole milk,other vegetables
5394,frankfurter,root vegetables
5395,rolls/buns,frozen vegetables
5396,chicken,grapes,pot plants,curd cheese,coffee,napkins
5397,chicken,yogurt
5398,rolls/buns,other vegetables,soda,chocolate
5399,onions,butter,soups
5400,other vegetables,tropical fruit,onions,cream cheese ,root vegetables,root vegetables,yogurt
5401,butter,rolls/buns
5402,soda,hard cheese
5403,bottled water,rolls/buns
5404,rolls/buns,pastry
5405,frankfurter,rolls/buns
5406,butter,curd
5407,newspapers,canned beer
5408,curd,chocolate
5409,bottled beer,yogurt
5410,meat,citrus fruit
5411,salt,root vegetables
5412,whipped/sour cream,cream cheese 
5413,candy,domestic eggs
5414,pip fruit,hard cheese,bottled water
5415,other vegetables,domestic eggs
5416,margarine,coffee,sliced cheese
5417,beef,chicken,butter milk,canned beer,processed cheese,shopping bags
5418,frankfurter,domestic eggs
5419,salty snack,napkins,sugar
5420,newspapers,rolls/buns
5421,root vegetables,whole milk
5422,sausage,specialty cheese
5423,yogurt,bottled beer
5424,meat,frozen meals,whole milk,domestic eggs
5425,ham,rolls/buns
5426,meat,meat
5427,pip fruit,pastry
5428,frankfurter,sausage,whole milk,domestic eggs,fruit/vegetable juice
5429,red/blush wine,other vegetables
5430,soda,yogurt
5431,soda,sausage,UHT-milk,soda,rolls/buns
5432,sausage,cream cheese 
5433,rolls/buns,coffee
5434,pastry,fruit/vegetable juice
5435,other vegetables,frozen fish
5436,fruit/vegetable juice,brown bread
5437,other vegetables,soda
5438,frozen meals,root vegetables,cat food
5439,frankfurter,pip fruit,rolls/buns
5440,curd,whipped/sour cream
5441,soda,other vegetables,bottled water,white bread,frozen meals,onions,bottled beer,margarine
5442,whole milk,canned beer,cat food
5443,bottled water,soda
5444,whole milk,butter
5445,chicken,rolls/buns,newspapers
5446,canned beer,grapes
5447,tropical fruit,whole milk,whole milk
5448,bottled water,pastry
5449,pork,pastry,candy
5450,bottled beer,specialty cheese
5451,root vegetables,soda
5452,berries,soda
5453,whole milk,soda
5454,sausage,other vegetables
5455,white wine,rolls/buns
5456,beef,other vegetables
5457,berries,pastry
5458,turkey,pip fruit
5459,other vegetables,tropical fruit,pastry,citrus fruit,curd,soda,whole milk,detergent,syrup
5460,citrus fruit,whole milk,bottled water
5461,beef,other vegetables
5462,beef,frozen meals
5463,sausage,whole milk
5464,hard cheese,liquor
5465,whole milk,nuts/prunes
5466,curd,yogurt
5467,chocolate,other vegetables
5468,light bulbs,yogurt
5469,onions,vinegar
5470,yogurt,whole milk
5471,whole milk,bottled beer,rolls/buns,domestic eggs,semi-finished bread,fruit/vegetable juice
5472,pork,pork,whole milk,pasta
5473,pet care,photo/film
5474,other vegetables,rolls/buns,onions,whole milk
5475,hamburger meat,frozen vegetables,cream cheese 
5476,tropical fruit,white bread,red/blush wine
5477,rolls/buns,oil,beverages,bottled water
5478,pork,rolls/buns
5479,canned beer,whole milk
5480,other vegetables,ice cream
5481,rolls/buns,frozen vegetables,hamburger meat,pork
5482,meat,onions,misc. beverages
5483,other vegetables,white bread
5484,yogurt,whole milk
5485,liver loaf,processed cheese
5486,herbs,sugar
5487,meat,other vegetables,chewing gum
5488,whole milk,hard cheese,white bread
5489,frozen vegetables,coffee
5490,roll products ,dishes
5491,canned vegetables,fish
5492,beverages,domestic eggs,soda,butter milk
5493,tropical fruit,napkins
5494,citrus fruit,cleaner
5495,rolls/buns,canned beer
5496,ketchup,whole milk
5497,citrus fruit,root vegetables
5498,pip fruit,coffee
5499,canned beer,pip fruit
5500,butter milk,canned beer
5501,root vegetables,soda
5502,UHT-milk,pip fruit
5503,pip fruit,whole milk,rolls/buns
5504,citrus fruit,soda
5505,napkins,photo/film,dessert
5506,frozen meals,bottled water
5507,canned beer,brown bread
5508,whole milk,newspapers
5509,soda,whole milk
5510,domestic eggs,rolls/buns
5511,citrus fruit,pickled vegetables
5512,other vegetables,salty snack,soda
5513,pork,whole milk
5514,frankfurter,soda,other vegetables
5515,tropical fruit,yogurt,fruit/vegetable juice
5516,tropical fruit,root vegetables
5517,rolls/buns,berries,shopping bags,rice
5518,pip fruit,vinegar,misc. beverages
5519,ice cream,whipped/sour cream
5520,pip fruit,specialty bar
5521,herbs,canned beer
5522,citrus fruit,liquor (appetizer)
5523,tropical fruit,newspapers
5524,sausage,whipped/sour cream,waffles
5525,hamburger meat,toilet cleaner,rolls/buns
5526,whipped/sour cream,hygiene articles
5527,pork,domestic eggs,UHT-milk,rolls/buns
5528,onions,pork
5529,other vegetables,dog food
5530,pip fruit,dessert,hard cheese
5531,curd,dessert,cling film/bags
5532,sausage,yogurt
5533,ice cream,other vegetables
5534,tropical fruit,canned beer
5535,processed cheese,onions,root vegetables
5536,turkey,bottled water,other vegetables,newspapers
5537,whole milk,herbs,rolls/buns,cake bar
5538,bottled beer,rolls/buns
5539,coffee,shopping bags
5540,whipped/sour cream,beverages
5541,sausage,pip fruit
5542,white bread,pickled vegetables
5543,shopping bags,rolls/buns
5544,yogurt,ham,other vegetables,soda,other vegetables,newspapers,nut snack,canned beer
5545,instant coffee,candles
5546,frankfurter,frozen vegetables
5547,root vegetables,whole milk
5548,beef,other vegetables
5549,soft cheese,butter milk,shopping bags
5550,other vegetables,root vegetables
5551,onions,sliced cheese
5552,whole milk,hard cheese,soda
5553,chicken,UHT-milk
5554,pip fruit,canned beer,soft cheese,soft cheese,canned fish,semi-finished bread,newspapers,napkins
5555,chicken,margarine,yogurt
5556,pot plants,packaged fruit/vegetables,butter,rolls/buns
5557,frankfurter,newspapers
5558,other vegetables,red/blush wine
5559,nuts/prunes,butter,soda,bottled beer
5560,rolls/buns,citrus fruit,snack products
5561,pip fruit,white wine
5562,soda,cream cheese 
5563,zwieback,UHT-milk
5564,chicken,shopping bags
5565,sausage,whole milk
5566,other vegetables,beverages,ice cream,shopping bags
5567,beef,root vegetables
5568,whipped/sour cream,napkins,pickled vegetables
5569,root vegetables,frozen meals
5570,root vegetables,butter,frozen vegetables,butter
5571,onions,grapes
5572,citrus fruit,fruit/vegetable juice,pickled vegetables
5573,canned beer,domestic eggs,white wine,waffles
5574,other vegetables,pork
5575,onions,whole milk
5576,chicken,citrus fruit,whole milk,berries,instant coffee
5577,soda,salt,sauces,curd,sugar,margarine
5578,bottled beer,bottled water,shopping bags
5579,beef,whole milk
5580,pork,condensed milk,oil
5581,condensed milk,butter
5582,curd,tropical fruit
5583,curd,waffles
5584,whole milk,pip fruit
5585,fruit/vegetable juice,frozen vegetables
5586,butter,whipped/sour cream,rolls/buns
5587,yogurt,whole milk
5588,bottled water,chicken,processed cheese,whole milk
5589,frankfurter,canned fish
5590,soda,other vegetables
5591,bottled water,chocolate
5592,beverages,soda
5593,canned beer,bottled water,long life bakery product
5594,brown bread,pastry,canned beer
5595,root vegetables,pork,soda,coffee,pastry
5596,frozen fish,coffee
5597,canned beer,semi-finished bread
5598,meat,bottled water
5599,soda,cleaner,cling film/bags
5600,frozen vegetables,dessert
5601,yogurt,rolls/buns
5602,hamburger meat,rolls/buns
5603,cling film/bags,other vegetables
5604,root vegetables,ham
5605,whole milk,sugar
5606,margarine,frozen fruits
5607,chocolate,long life bakery product
5608,margarine,soda,whole milk,house keeping products,cling film/bags,bottled water,chocolate,frozen vegetables
5609,soda,artif. sweetener,cocoa drinks,bottled water
5610,other vegetables,bottled water
5611,sugar,bottled beer,packaged fruit/vegetables,bottled water
5612,pip fruit,shopping bags
5613,specialty chocolate,cat food
5614,hamburger meat,whole milk
5615,whole milk,turkey,long life bakery product
5616,whole milk,other vegetables
5617,whole milk,processed cheese,pastry,baking powder,fruit/vegetable juice,coffee,newspapers
5618,butter,canned beer,domestic eggs,specialty chocolate,specialty chocolate,soda,root vegetables,canned fish
5619,other vegetables,shopping bags
5620,canned beer,ham,bottled water,domestic eggs
5621,whole milk,bottled water
5622,liquor,cream cheese ,rolls/buns
5623,ice cream,rolls/buns,bottled beer,canned beer
5624,canned beer,coffee
5625,margarine,detergent,yogurt,zwieback
5626,chicken,rolls/buns
5627,whole milk,rolls/buns,tropical fruit,other vegetables,cake bar,rolls/buns,curd
5628,soda,whole milk
